name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Melbourne,Australia",2015-11-10,18.4,11.9,14.7,18.4,11.9,14.7,12,84.1,1.981,100,8.33,rain,0,0,44.6,17.4,181.5,1019.2,95.3,9.8,110.5,9.3,4,,2015-11-10T06:04:44,2015-11-10T20:03:43,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-11,19.4,11.6,15,19.4,11.6,15,10.2,73.3,0.014,100,8.33,rain,0,0,31.7,13.3,181.2,1019.3,76.5,10,166,14.4,5,,2015-11-11T06:03:50,2015-11-11T20:04:48,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-12,20.9,13.8,16.9,20.9,13.8,16.9,13.4,80.8,0.007,100,4.17,rain,0,0,37.4,18.6,204.9,1015.1,54.8,9.9,327.8,28.3,10,,2015-11-12T06:02:57,2015-11-12T20:05:54,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-13,17.8,14.1,15.5,17.8,14.1,15.5,10.7,73.8,0.534,100,8.33,rain,0,0,50.4,19.2,196.2,1016.8,63.4,10,344.7,29.5,10,,2015-11-13T06:02:07,2015-11-13T20:06:59,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-14,18.1,11.9,15,18.1,11.9,15,8.7,66.2,0,0,0,,0,0,45.4,22.2,186.4,1018.5,60.1,10,341,29.4,10,,2015-11-14T06:01:18,2015-11-14T20:08:05,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-15,18.1,12.9,15.4,18.1,12.9,15.4,10.4,72.7,0.363,100,8.33,rain,0,0,43.6,18.9,185,1020,61,10,364.7,31.5,10,,2015-11-15T06:00:31,2015-11-15T20:09:10,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-16,25.2,11.7,18.6,25.2,11.7,18.6,12.4,71.1,0,0,0,,0,0,28.1,13.5,252.3,1016.3,28.6,9.9,362.4,31.4,10,,2015-11-16T05:59:45,2015-11-16T20:10:15,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-17,31.9,15.7,22.4,29.8,15.7,22,8.8,46.7,0,0,0,,0,0,65.5,29.4,335.8,1011.5,53.9,10,283.6,24.4,10,,2015-11-17T05:59:02,2015-11-17T20:11:20,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-18,28.7,14.8,21.1,27.4,14.8,20.9,9.9,55.8,0,0,0,,0,0,20.2,11.2,215.6,1011.8,34.8,10,345.1,29.8,10,,2015-11-18T05:58:20,2015-11-18T20:12:25,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2015-11-19,29.1,18.8,23.1,28.7,18.8,23,13.1,55.4,0.026,100,4.17,rain,0,0,56.9,25.2,203.3,1012.6,54.4,9.7,263.2,22.9,9,,2015-11-19T05:57:40,2015-11-19T20:13:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2015-11-20,19.1,14.6,16.8,19.1,14.6,16.8,12.5,76,3.776,100,12.5,rain,0,0,51.8,18.6,220.2,1013,72.2,9.9,270.5,23.3,8,,2015-11-20T05:57:02,2015-11-20T20:14:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-21,16.9,12.3,14.5,16.9,12.3,14.5,8.4,67.8,0.008,100,4.17,rain,0,0,45.7,24.1,201.9,1020.9,72,10,311.1,27,10,,2015-11-21T05:56:25,2015-11-21T20:15:39,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-22,19,13.7,15.9,19,13.7,15.9,7.7,59,0,0,0,,0,0,34.6,17,184.5,1018.2,55.4,10,293.3,25.2,10,,2015-11-22T05:55:51,2015-11-22T20:16:43,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-23,20.2,13.9,16.6,20.2,13.9,16.6,10.4,67.4,0,0,0,,0,0,39.2,15.4,214.6,1016.1,67.8,10,319,27.5,9,,2015-11-23T05:55:19,2015-11-23T20:17:47,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-24,23.8,13.3,17.7,23.8,13.3,17.7,9.3,60.5,0,0,0,,0,0,27.4,15.1,234,1014.4,42,10.3,346.5,29.9,10,,2015-11-24T05:54:49,2015-11-24T20:18:50,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-25,32.9,13.5,23.8,30.5,13.5,22.8,5.9,41.3,0,0,0,,0,0,81.7,34.1,344.2,1002,58.4,10,226,19.6,7,,2015-11-25T05:54:20,2015-11-25T20:19:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2015-11-26,24,10.8,14.5,24,10.8,14.5,3.9,50.9,0.469,100,12.5,rain,0,0,64.8,22.2,247.5,1007.7,61.2,10,248.3,21.5,7,,2015-11-26T05:53:54,2015-11-26T20:20:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-27,17.8,8.7,13.6,17.8,7.2,13.3,5,56.7,0,0,0,,0,0,42.1,15.6,267.9,1017.2,55.7,10,303.4,26.1,8,,2015-11-27T05:53:30,2015-11-27T20:21:56,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-28,19.7,12.4,15.8,19.7,12.4,15.8,8.3,61.6,0,0,0,,0,0,34.6,15.3,198.8,1016.8,54.7,10,340.6,29.2,10,,2015-11-28T05:53:08,2015-11-28T20:22:57,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-29,19.5,12.7,16.2,19.5,12.7,16.2,9.8,66.2,0,0,0,,0,0,33.5,15.6,187,1014.1,76.1,10,299.8,26,10,,2015-11-29T05:52:47,2015-11-29T20:23:57,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-11-30,31.5,10,20.8,29.7,8.8,20.3,9.3,54.9,0.226,100,4.17,rain,0,0,68.8,33.5,358.6,1006.1,24.5,10,343.4,29.6,10,,2015-11-30T05:52:29,2015-11-30T20:24:57,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-01,23,13.9,16.9,23,13.9,16.9,8,58.7,0.957,100,8.33,rain,0,0,59.4,19.4,249.1,1008.8,68.8,10,326.6,28.3,10,,2015-12-01T05:52:13,2015-12-01T20:25:56,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-02,16.9,9.2,13.5,16.9,8.1,13.3,4.2,54.1,0.037,100,4.17,rain,0,0,46.4,18.8,210.2,1022.1,32.5,10,359.4,30.9,10,,2015-12-02T05:52:00,2015-12-02T20:26:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-03,20.6,12.1,16,20.6,12.1,16,8.5,61.5,0,0,0,,0,0,38.9,15.5,192.2,1027,30.2,10.2,330,28.5,10,,2015-12-03T05:51:48,2015-12-03T20:27:50,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-04,30.7,11,20.7,29.1,11,20.3,10.9,60.6,0,0,0,,0,0,28.1,14.2,199,1022,33.2,10.4,376.8,32.6,10,,2015-12-04T05:51:38,2015-12-04T20:28:46,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-05,24.1,15.5,19.5,24.1,15.5,19.5,15.3,77.7,0,0,0,,0,0,40,16.8,216.6,1018.9,53.3,7.6,364.7,31.5,10,,2015-12-05T05:51:31,2015-12-05T20:29:42,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-06,29.1,15.1,21.1,29,15.1,21,15.4,72.7,0,0,0,,0,0,31.7,11.8,194.4,1016.4,72,10,264.9,22.9,10,,2015-12-06T05:51:26,2015-12-06T20:30:35,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-07,26.3,18.8,22,26.3,18.8,22,17.2,74.5,0.404,100,4.17,rain,0,0,36,9.8,3.2,1013.2,90.3,9.9,160.7,13.6,6,,2015-12-07T05:51:22,2015-12-07T20:31:28,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-08,35.1,18.6,25.4,33.5,18.6,25.4,15.2,55.5,0.238,100,8.33,rain,0,0,75.2,31.8,7.9,1007.2,48.2,10,309.6,26.9,10,,2015-12-08T05:51:21,2015-12-08T20:32:20,0.89,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-09,23.5,15.2,19.2,23.5,15.2,19.2,11.9,64.2,0,0,0,,0,0,55.1,21.2,195.1,1013.8,42.3,10,355.5,30.9,10,,2015-12-09T05:51:23,2015-12-09T20:33:10,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-10,25.8,11.2,18.6,25.8,11.2,18.6,9.6,59,0,0,0,,0,0,41.4,15.1,181.3,1013.1,26.6,12,378.9,32.8,10,,2015-12-10T05:51:26,2015-12-10T20:34:00,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,95867099999,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2015-12-11,18.3,12.6,15.7,18.3,12.6,15.7,7.3,58.5,1.658,100,8.33,rain,0,0,67,24.1,249,1010.9,37.5,10,270.1,23.2,8,,2015-12-11T05:51:31,2015-12-11T20:34:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-12,17.4,10.1,14.1,17.4,10.1,14.1,5.3,56.2,0.033,100,4.17,rain,0,0,44.6,16.8,215.4,1017.8,35.9,10,353.5,30.5,10,,2015-12-12T05:51:39,2015-12-12T20:35:34,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-13,27.8,10.3,18.7,26.7,10.3,18.5,6.9,52.4,0,0,0,,0,0,27.7,13.6,191.8,1015.1,56,10,278.9,24,10,,2015-12-13T05:51:49,2015-12-13T20:36:19,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-14,22.3,11.7,18.2,22.3,11.7,18.2,11.3,65.4,0,0,0,,0,0,46.8,20.8,199.3,1014.5,47.7,15,380.6,32.8,10,,2015-12-14T05:52:00,2015-12-14T20:37:03,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-15,24.3,14.6,19.2,24.3,14.6,19.2,13.6,70.8,0.007,100,4.17,rain,0,0,42.1,18.8,198,1015.3,37.9,10,343.2,29.5,10,,2015-12-15T05:52:14,2015-12-15T20:37:45,0.13,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-16,26.1,15.8,21.6,26.1,15.8,21.6,16.3,73.9,0,0,0,,0,0,45,21.1,197.1,1014.9,37.9,9.7,388.6,33.5,10,,2015-12-16T05:52:30,2015-12-16T20:38:25,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-17,36.7,16.8,26.3,34.5,16.8,25.6,13.1,52.9,0,0,0,,0,0,49.3,23,348.5,1011.9,25.1,10,390,33.7,10,,2015-12-17T05:52:48,2015-12-17T20:39:04,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-18,33.2,19.5,24.8,32,19.5,24.7,15.5,59.5,0,0,0,,0,0,47.2,18.8,270.5,1009.7,43.9,10,313.1,27,10,,2015-12-18T05:53:08,2015-12-18T20:39:42,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-19,40.6,19.2,30,38.7,19.2,29.2,13.9,47.2,0.055,100,4.17,rain,0,0,64.8,24.9,354.5,1005.9,34,10,357.4,30.7,10,,2015-12-19T05:53:31,2015-12-19T20:40:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-20,36.7,18.7,26.9,34.9,18.7,26.3,13,48.7,6.041,100,8.33,rain,0,0,67,28.5,324.5,1004.1,63.3,9.9,255.3,22,10,,2015-12-20T05:53:55,2015-12-20T20:40:51,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2015-12-21,19.4,14.8,17.1,19.4,14.8,17.1,9.4,60.8,0,0,0,,0,0,50,21.1,193.7,1020.3,66.9,10,329,28.4,10,,2015-12-21T05:54:21,2015-12-21T20:41:23,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-22,22.3,11.9,17.7,22.3,11.9,17.7,11,65.2,0,0,0,,0,0,40,15.2,191.6,1021.3,43.3,10,382.3,32.9,10,,2015-12-22T05:54:49,2015-12-22T20:41:54,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-23,25.9,15,21,25.9,15,21,14.9,70.3,0,0,0,,0,0,39.6,22.9,187.7,1016.5,21.8,10.1,389.4,33.7,10,,2015-12-23T05:55:19,2015-12-23T20:42:22,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2015-12-24,34.2,16.5,25.8,32.2,16.5,25,12,49.8,0.356,100,4.17,rain,0,0,35.6,18.6,34,1013.5,0,10,394.1,34,10,,2015-12-24T05:55:50,2015-12-24T20:42:49,0.45,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-25,34.1,23,28.3,32.2,23,27.4,9.1,31,0,0,0,,0,0,66.6,33.5,4.9,1007.2,0.4,10,391,33.6,10,,2015-12-25T05:56:24,2015-12-25T20:43:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-26,28.4,12.8,18,27.2,12.8,17.9,10.1,64.4,2.047,100,4.17,rain,0,0,59.4,24.5,209.9,1008.1,64.2,9.4,289.9,25,10,,2015-12-26T05:57:00,2015-12-26T20:43:36,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-27,19.1,12.3,15.8,19.1,12.3,15.8,7.5,58.4,2.797,100,8.33,rain,0,0,45.7,20.9,185.5,1022.4,49.3,10,377.9,32.7,10,,2015-12-27T05:57:37,2015-12-27T20:43:57,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-28,20.3,12.8,16.9,20.3,12.8,16.9,9.3,61.6,0,0,0,,0,0,41.8,20.8,179.7,1024.9,34.1,10,385.7,33.4,10,,2015-12-28T05:58:16,2015-12-28T20:44:16,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-29,23.3,12.7,18.2,23.3,12.7,18.2,11.8,67.9,0,0,0,,0,0,37.8,15.7,193.2,1021.9,29.7,10,394.6,34.1,10,,2015-12-29T05:58:56,2015-12-29T20:44:32,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-30,34.3,13.8,24.2,31.9,13.8,23.4,9.5,50.6,0,0,0,,0,0,19.4,13.3,131.4,1015.3,48.6,10.2,324.9,28,10,,2015-12-30T05:59:39,2015-12-30T20:44:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2015-12-31,39.1,22.6,30,36.2,22.6,28.9,8.8,30.5,0,0,0,,0,0,39.2,18.7,336.8,1010.9,34.6,10,349.7,30.1,10,,2015-12-31T06:00:23,2015-12-31T20:45:00,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-01,24.4,18.8,21.9,24.4,18.8,21.9,15.3,67,0,0,0,,0,0,46.4,20.8,205.9,1012.9,45.1,10,249.6,21.6,7,,2016-01-01T06:01:08,2016-01-01T20:45:10,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-02,26.9,17.1,20.4,27.3,17.1,20.4,14.2,68.6,0,0,0,,0,0,54,26.6,169.5,1014.6,71.5,10,295.8,25.5,9,,2016-01-02T06:01:55,2016-01-02T20:45:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-03,26.1,17.6,21.1,26.1,17.6,21.1,13.1,61.7,0,0,0,,0,0,48.2,23,126.5,1015.6,54.2,10,191.4,16.4,5,,2016-01-03T06:02:43,2016-01-03T20:45:26,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-04,24.6,16.3,20.2,24.6,16.3,20.2,13.1,64.8,0.012,100,8.33,rain,0,0,38.2,16.8,121.7,1017.9,57.2,10.4,135.6,11.8,5,,2016-01-04T06:03:33,2016-01-04T20:45:30,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-05,25.5,17.1,21,25.5,17.1,21,13.4,62.6,0.016,100,4.17,rain,0,0,29.9,16.3,142.6,1015.8,39,10.2,313.3,27,9,,2016-01-05T06:04:25,2016-01-05T20:45:32,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-06,25,17.3,20.9,25,17.3,20.9,15,69.8,0,0,0,,0,0,54.7,22.9,167.6,1016.8,63.3,10,346,30,9,,2016-01-06T06:05:17,2016-01-06T20:45:32,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-07,20.6,16,18.7,20.6,16,18.7,13,69.9,0,0,0,,0,0,51.5,21.4,180.4,1020.7,43.9,10,384.1,33.2,10,,2016-01-07T06:06:11,2016-01-07T20:45:31,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-08,20.2,10.7,17.5,20.2,10.7,17.5,11.1,66.3,0,0,0,,0,0,40.7,20.2,188.2,1022.4,63.9,10,365,31.6,10,,2016-01-08T06:07:06,2016-01-08T20:45:27,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94857099999,94866099999,95936099999,95866099999,94872099999,remote,94898099999,95867099999,YMEN,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-01-09,20.9,16.6,18.3,20.9,16.6,18.3,13.2,72.3,0,0,0,,0,0,39.2,17.1,182.3,1020.8,70.7,10,328.1,28.5,10,,2016-01-09T06:08:02,2016-01-09T20:45:20,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-10,30.6,15.8,21.1,29.7,15.8,21.1,14.1,65.6,0,0,0,,0,0,33.8,14.8,182.7,1016.1,75.9,10,366.8,31.8,10,,2016-01-10T06:08:59,2016-01-10T20:45:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-11,35.6,17.5,24.4,33.8,17.5,23.9,13.1,55.4,0.797,100,4.17,rain,0,0,44.6,20.7,330.4,1009.7,41.2,10.2,231.3,20.1,9,,2016-01-11T06:09:57,2016-01-11T20:45:02,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-12,24.3,17.1,20.8,24.3,17.1,20.8,15.3,71.2,0.192,100,8.33,rain,0,0,37.8,17,185.6,1013.7,37.8,10,366,31.7,10,,2016-01-12T06:10:56,2016-01-12T20:44:50,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-13,41.7,17,28.4,39.7,17,27.9,14.1,50.8,0.011,100,4.17,rain,0,0,55.4,28.2,334.2,1008.6,29.6,10.1,315.9,27.2,10,,2016-01-13T06:11:57,2016-01-13T20:44:35,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-01-14,25.5,15.1,17.8,25.5,15.1,17.8,10.7,63.8,1.424,100,16.67,rain,0,0,61.2,23.7,203.8,1018.2,79.8,10,273.5,23.6,8,,2016-01-14T06:12:58,2016-01-14T20:44:18,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-15,18.3,14.2,16.1,18.3,14.2,16.1,7.4,56.5,0.024,100,8.33,rain,0,0,49.3,20.9,170.2,1029.1,76.9,10,348.2,30.1,10,,2016-01-15T06:13:59,2016-01-15T20:44:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-16,21.9,11.7,17.3,21.9,11.7,17.3,9.7,61.6,0,0,0,,0,0,39.6,20.4,193.9,1027,15.3,10,380.1,32.8,10,,2016-01-16T06:15:02,2016-01-16T20:43:39,0.21,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999,94870099999"
"Melbourne,Australia",2016-01-17,32.1,14.8,23.4,30.4,14.8,22.8,10,49.7,0,0,0,,0,0,40.7,22.5,3.4,1020.2,43.6,10,354.9,30.6,10,,2016-01-17T06:16:05,2016-01-17T20:43:16,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-18,34.6,19.2,26.1,32.6,19.2,25.4,8.9,36.1,0,0,0,,0,0,49.7,25.1,357.7,1014.3,18.6,10,350.4,30.4,10,,2016-01-18T06:17:09,2016-01-18T20:42:52,0.28,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
"Melbourne,Australia",2016-01-19,30.7,17.7,22.7,29.6,17.7,22.6,14.4,61.9,0,0,0,,0,0,40,15.2,209.8,1011.3,40.4,10,301.2,26,10,,2016-01-19T06:18:14,2016-01-19T20:42:25,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,YMEN,95936099999,95866099999,94865099999,94864099999"
